sale_id,timestamp,year,month_num,day,hour,user_id,item_id,department,role,state,product_line,category,subcategory,line_type,quantity,price,amount,budget,variance,spend_to_budget_ratio,days_past_due,aging_bucket,dept_total_opex
S000266,2025-01-20,2025,1,20,0,U0019,I0041,Marketing,Manager,Florida,Subscriptions,software_services,Subscriptions,expense,1,1480.31,11762.35,12526.38,-1252.62,0.939006212757924,6,1-30,138890.43
S000263,2025-05-28,2025,5,28,0,U0001,I0001,Engineering,Frontend,Illinois,Subscriptions,software_services,Subscriptions,expense,1,2389.68,23911.85,23962.86,136.93,0.9978710689477778,0,current,731138.8
S000223,2025-02-04,2025,2,4,0,U0009,I0012,Sales,SDR,Florida,Subscriptions,software_services,Subscriptions,expense,3,2802.27,75618.8,74118.43,-4569.07,1.0202427543817854,4,1-30,165958.51
S000260,2025-07-22,2025,7,22,0,U0008,I0042,Marketing,Manager,Illinois,Standard,operations,Travel,expense,2,674.51,1189.37,1167.31,48.97,1.018898549899735,13,1-30,300389.31
S000004,2025-06-14,2025,6,14,0,U0022,I0035,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,2,1567.8,50963.62,51455.81,-3742.87,0.9904347837559192,0,current,401655.33
S000355,2025-02-02,2025,2,2,0,U0019,I0035,Marketing,Manager,Florida,Subscriptions,software_services,Subscriptions,expense,3,1567.8,30085.91,30891.47,-2225.54,0.9739230677606808,18,1-30,113070.69
S000490,2025-06-24,2025,6,24,0,U0025,I0026,Marketing,Specialist,New York,Subscriptions,software_services,Subscriptions,expense,3,825.52,15861.93,15839.5,-1246.48,1.0014163372541471,19,1-30,160345.14
S000616,2025-01-28,2025,1,28,0,U0017,I0004,Marketing,Manager,Tennessee,Standard,people,Payroll,expense,2,1955.26,4805.92,4695.47,271.01,1.0235225177785086,3,1-30,138890.43
S000474,2025-05-21,2025,5,21,0,U0020,I0014,Sales,SDR,Illinois,Standard,operations,Other,expense,1,168.1,144.66,144.2,4.6,1.003229482847161,0,current,186541.83000000002
S000662,2025-08-11,2025,8,11,0,U0002,I0044,Sales,AE,Texas,Standard,operations,Other,expense,2,76.23,93.31,97.23,-6.82,0.9597041110691155,0,current,159470.1
S000140,2025-01-25,2025,1,25,0,U0024,I0048,Engineering,Frontend,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,1078.49,15263.08,16920.06,-1675.78,0.9020704279801486,2,1-30,755646.49
S000068,2025-05-27,2025,5,27,0,U0020,I0008,Sales,SDR,Illinois,Standard,revenue,AddOnRevenue,revenue,2,2400.98,4582.98,4931.96,-82.74,0.9292411130666104,8,1-30,186541.83000000002
S000516,2025-03-21,2025,3,21,0,U0015,I0039,Marketing,Specialist,Vermont,Standard,operations,Travel,expense,1,220.18,312.6,333.42,-15.6,0.9375628694646144,11,1-30,105774.01
S000343,2025-04-06,2025,4,6,0,U0016,I0010,Engineering,Frontend,Louisiana,Subscriptions,software_services,Subscriptions,expense,2,1516.04,16126.05,16649.97,230.48,0.9685327757832748,6,1-30,342370.18
S000057,2025-04-28,2025,4,28,0,U0011,I0032,Marketing,Manager,California,Standard,operations,Other,expense,2,194.15,215.49,210.85,10.28,1.0219818303008497,12,1-30,133936.1
S000305,2025-01-29,2025,1,29,0,U0003,I0038,Engineering,Data,Illinois,Standard,software_services,Software,expense,2,216.5,469.88,496.82,9.56,0.9457694688781881,15,1-30,755646.49
S000052,2025-02-26,2025,2,26,0,U0027,I0026,Support,Lead,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,825.52,10935.77,10809.08,289.29,1.0117200446349348,0,current,142149.41
S000514,2025-07-10,2025,7,10,0,U0027,I0028,Support,Lead,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,418.27,6559.16,6516.22,-423.7,1.006589921350541,0,current,140311.24
S000466,2025-03-27,2025,3,27,0,U0015,I0029,Marketing,Specialist,Vermont,Standard,software_services,Software,expense,1,104.0,151.83,164.5,-10.4,0.9229632751867959,11,1-30,105774.01
S000531,2025-06-23,2025,6,23,0,U0012,I0038,Engineering,Backend,Tennessee,Standard,software_services,Software,expense,1,216.5,235.98,224.52,4.99,1.0510441410501237,5,1-30,288325.66000000003
S000306,2025-06-21,2025,6,21,0,U0015,I0014,Marketing,Specialist,Vermont,Standard,operations,Other,expense,1,168.1,184.65,178.59,2.64,1.0339261975700014,12,1-30,160345.14
S000435,2025-01-17,2025,1,17,0,U0002,I0010,Sales,AE,Texas,Subscriptions,software_services,Subscriptions,expense,3,1516.04,40826.04,41509.3,-1120.01,0.9835395300820496,11,1-30,149523.74
S000538,2025-05-31,2025,5,31,0,U0002,I0030,Sales,AE,Texas,Standard,software_services,Software,expense,3,289.07,713.11,674.35,37.16,1.0574688420478908,0,current,186541.83000000002
S000696,2025-02-05,2025,2,5,0,U0013,I0036,Marketing,Manager,Illinois,Standard,revenue,AddOnRevenue,revenue,1,730.52,701.97,765.15,-62.81,0.9174279553028819,0,current,113070.69
S000358,2025-08-23,2025,8,23,0,U0016,I0038,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,3,216.5,439.79,426.92,-3.55,1.0301503426713339,26,1-30,464347.05
S000187,2025-09-27,2025,9,27,0,U0003,I0043,Engineering,Data,Illinois,Standard,people,Payroll,expense,2,1960.48,8550.01,8549.43,693.23,1.0000669923377243,0,current,433946.04000000004
S000556,2025-09-04,2025,9,4,0,U0021,I0021,Engineering,Data,Louisiana,Standard,operations,Other,expense,1,156.46,102.42,105.18,-8.5,0.9737792553514479,11,1-30,433946.04000000004
S000130,2025-04-08,2025,4,8,0,U0024,I0035,Engineering,Frontend,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,1567.8,29538.03,29085.1,-734.48,1.015572641715172,7,1-30,342370.18
S000360,2025-08-21,2025,8,21,0,U0005,I0037,Engineering,Frontend,New York,Standard,operations,Other,expense,2,43.39,94.02,90.73,-5.46,1.0363049180723167,0,current,464347.05
S000245,2025-03-17,2025,3,17,0,U0005,I0033,Engineering,Frontend,New York,Subscriptions,software_services,Subscriptions,expense,2,1179.73,25754.1,26029.67,1008.84,0.9894133098727803,0,current,466495.3
S000256,2025-06-03,2025,6,3,0,U0010,I0024,Sales,AE,Kansas,Standard,operations,Travel,expense,2,719.84,1096.94,1095.57,-10.69,1.0012564355608016,13,1-30,401655.33
S000391,2025-08-17,2025,8,17,0,U0003,I0008,Engineering,Data,Illinois,Standard,revenue,AddOnRevenue,revenue,3,2400.98,2130.88,2095.3,39.74,1.0169808619290794,5,1-30,464347.05
S000721,2025-08-08,2025,8,8,0,U0018,I0034,Engineering,Backend,New York,Standard,people,Payroll,expense,1,1366.83,3185.75,3328.02,-118.12,0.957250760954581,0,current,464347.05
S000155,2025-05-25,2025,5,25,0,U0019,I0040,Marketing,Manager,Florida,Standard,people,Payroll,expense,2,1905.67,5117.82,5492.63,-440.27,0.9317629173899217,0,current,396244.52
S000372,2025-06-22,2025,6,22,0,U0019,I0020,Marketing,Manager,Florida,Standard,revenue,AddOnRevenue,revenue,3,1968.66,3543.46,3617.52,265.01,0.9795274110440302,9,1-30,160345.14
S000799,2025-01-11,2025,1,11,0,U0018,I0022,Engineering,Backend,New York,Subscriptions,software_services,Subscriptions,expense,3,1257.22,32341.14,31784.57,1924.88,1.0175106248929262,0,current,755646.49
S000583,2025-06-04,2025,6,4,0,U0020,I0011,Sales,SDR,Illinois,Subscriptions,software_services,Subscriptions,expense,3,1301.15,32898.7,33407.29,225.81,0.9847761096126737,4,1-30,401655.33
S000760,2025-01-10,2025,1,10,0,U0027,I0040,Support,Lead,Tennessee,Standard,people,Payroll,expense,1,1905.67,1171.06,1160.67,51.74,1.008944585585259,9,1-30,18144.72
S000159,2025-09-27,2025,9,27,0,U0011,I0025,Marketing,Manager,California,Standard,people,Payroll,expense,3,2101.09,8935.46,9156.49,167.91,0.9758604920637678,19,1-30,58396.86
S000756,2025-08-20,2025,8,20,0,U0009,I0050,Sales,SDR,Florida,Standard,operations,Other,expense,3,45.16,113.16,113.04,-15.12,1.0010599321756184,22,1-30,159470.1
S000272,2025-06-29,2025,6,29,0,U0017,I0037,Marketing,Manager,Tennessee,Standard,operations,Other,expense,3,43.39,73.44,72.63,0.82,1.0111983714186723,12,1-30,160345.14
S000485,2025-08-22,2025,8,22,0,U0028,I0032,Support,Agent,New York,Standard,operations,Other,expense,1,194.15,138.55,143.98,-24.41,0.9622390290291489,0,current,143527.25
S000147,2025-08-28,2025,8,28,0,U0028,I0038,Support,Agent,New York,Standard,software_services,Software,expense,3,216.5,555.76,541.43,52.22,1.026470670356286,0,current,143527.25
S000718,2025-03-21,2025,3,21,0,U0022,I0015,Sales,AE,Vermont,Standard,software_services,Software,expense,2,205.19,645.29,663.27,-48.55,0.9728959601402749,35,31-60,165634.36000000002
S000395,2025-05-12,2025,5,12,0,U0019,I0030,Marketing,Manager,Florida,Standard,software_services,Software,expense,2,289.07,453.02,463.35,11.87,0.9776965310770583,7,1-30,396244.52
S000419,2025-05-16,2025,5,16,0,U0026,I0023,Sales,SDR,New York,Standard,operations,Travel,expense,2,778.02,1703.37,1663.43,74.67,1.0240120576255882,6,1-30,186541.83000000002
S000577,2025-05-23,2025,5,23,0,U0005,I0037,Engineering,Frontend,New York,Standard,operations,Other,expense,2,43.39,73.06,69.95,10.23,1.0444673126886175,23,1-30,731138.8
S000792,2025-04-06,2025,4,6,0,U0018,I0036,Engineering,Backend,New York,Standard,revenue,AddOnRevenue,revenue,1,730.52,502.14,512.89,-46.47,0.9790403400339254,13,1-30,342370.18
S000681,2025-04-23,2025,4,23,0,U0002,I0030,Sales,AE,Texas,Standard,software_services,Software,expense,2,289.07,519.24,508.16,5.38,1.0218139726616433,10,1-30,149412.36
S000589,2025-05-22,2025,5,22,0,U0013,I0011,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,2,1301.15,16649.27,17697.58,-187.69,0.9407657678168837,0,current,396244.52
S000291,2025-01-23,2025,1,23,0,U0015,I0029,Marketing,Specialist,Vermont,Standard,software_services,Software,expense,3,104.0,306.53,303.34,-13.99,1.010533343886231,19,1-30,138890.43
S000412,2025-07-27,2025,7,27,0,U0021,I0015,Engineering,Data,Louisiana,Standard,software_services,Software,expense,1,205.19,152.96,148.85,6.21,1.0276538393512622,15,1-30,249661.24000000002
S000631,2025-06-07,2025,6,7,0,U0025,I0042,Marketing,Specialist,New York,Standard,operations,Travel,expense,3,674.51,2050.43,2055.56,-37.84,0.9975047304456645,2,1-30,160345.14
S000214,2025-07-19,2025,7,19,0,U0012,I0017,Engineering,Backend,Tennessee,Standard,software_services,Software,expense,1,244.1,295.0,318.66,-6.1,0.9257472260436282,0,current,249661.24000000002
S000359,2025-06-10,2025,6,10,0,U0017,I0021,Marketing,Manager,Tennessee,Standard,operations,Other,expense,1,156.46,83.75,91.73,-7.91,0.9129748505486093,8,1-30,160345.14
S000181,2025-03-30,2025,3,30,0,U0022,I0045,Sales,AE,Vermont,Standard,people,Payroll,expense,2,2198.07,10109.39,9886.78,224.18,1.0225158639021907,0,current,165634.36000000002
S000381,2025-01-27,2025,1,27,0,U0006,I0022,Engineering,Data,Texas,Subscriptions,software_services,Subscriptions,expense,2,1257.22,26207.77,26591.06,200.46,0.985585727093634,27,1-30,755646.49
S000100,2025-09-04,2025,9,4,0,U0021,I0010,Engineering,Data,Louisiana,Subscriptions,software_services,Subscriptions,expense,2,1516.04,18189.34,18453.43,-454.09,0.9856888525079666,0,current,433946.04000000004
S000136,2025-04-16,2025,4,16,0,U0006,I0042,Engineering,Data,Texas,Standard,operations,Travel,expense,2,674.51,1658.54,1700.18,41.25,0.9755124908549395,10,1-30,342370.18
S000177,2025-01-01,2025,1,1,0,U0010,I0001,Sales,AE,Kansas,Subscriptions,software_services,Subscriptions,expense,3,2389.68,53936.49,49989.37,5280.86,1.0789592751490815,14,1-30,149523.74
S000505,2025-01-18,2025,1,18,0,U0012,I0046,Engineering,Backend,Tennessee,Subscriptions,software_services,Subscriptions,expense,1,2472.86,21120.6,21200.92,-556.78,0.9962114261770086,0,current,755646.49
S000560,2025-03-22,2025,3,22,0,U0028,I0035,Support,Agent,New York,Subscriptions,software_services,Subscriptions,expense,3,1567.8,31121.58,30624.11,3420.37,1.0162442359412291,0,current,38145.840000000004
S000597,2025-01-17,2025,1,17,0,U0026,I0038,Sales,SDR,New York,Standard,software_services,Software,expense,1,216.5,150.44,165.1,-4.15,0.9112528477710636,14,1-30,149523.74
S000797,2025-07-14,2025,7,14,0,U0020,I0028,Sales,SDR,Illinois,Subscriptions,software_services,Subscriptions,expense,1,418.27,3853.68,3840.63,-286.9,1.0033984985581812,0,current,428190.42
S000040,2025-07-08,2025,7,8,0,U0002,I0010,Sales,AE,Texas,Subscriptions,software_services,Subscriptions,expense,3,1516.04,42751.58,45264.74,-3521.09,0.9444784657792761,7,1-30,428190.42
S000341,2025-08-14,2025,8,14,0,U0023,I0035,Marketing,Manager,Louisiana,Subscriptions,software_services,Subscriptions,expense,1,1567.8,5511.82,5521.34,5.3,0.9982762567482684,0,current,143517.78
S000003,2025-08-22,2025,8,22,0,U0028,I0026,Support,Agent,New York,Subscriptions,software_services,Subscriptions,expense,3,825.52,17860.62,17352.01,1143.75,1.0293111165679638,12,1-30,143527.25
S000452,2025-05-25,2025,5,25,0,U0012,I0018,Engineering,Backend,Tennessee,Standard,revenue,AddOnRevenue,revenue,2,378.69,169.02,174.43,-10.81,0.9689846930000573,18,1-30,731138.8
S000069,2025-09-07,2025,9,7,0,U0025,I0049,Marketing,Specialist,New York,Standard,revenue,AddOnRevenue,revenue,1,2110.99,4494.53,4255.67,423.27,1.0561274722899097,0,current,58396.86
S000209,2025-06-05,2025,6,5,0,U0006,I0036,Engineering,Data,Texas,Standard,revenue,AddOnRevenue,revenue,1,730.52,492.28,449.79,46.14,1.0944663064985882,6,1-30,288325.66000000003
S000609,2025-07-26,2025,7,26,0,U0003,I0009,Engineering,Data,Illinois,Standard,people,Payroll,expense,3,930.6,4999.82,5474.57,-437.11,0.913280711877555,9,1-30,249661.24000000002
S000421,2025-08-03,2025,8,3,0,U0008,I0024,Marketing,Manager,Illinois,Standard,operations,Travel,expense,2,719.84,1402.14,1433.22,-177.25,0.9783186257422907,13,1-30,143517.78
S000254,2025-01-01,2025,1,1,0,U0020,I0005,Sales,SDR,Illinois,Standard,operations,Other,expense,1,36.95,27.42,26.35,0.87,1.040456065549512,6,1-30,149523.74
S000340,2025-01-21,2025,1,21,0,U0021,I0011,Engineering,Data,Louisiana,Subscriptions,software_services,Subscriptions,expense,1,1301.15,6707.57,7215.13,-1237.18,0.9296542917199069,2,1-30,755646.49
S000410,2025-08-09,2025,8,9,0,U0010,I0028,Sales,AE,Kansas,Subscriptions,software_services,Subscriptions,expense,2,418.27,8297.9,7763.12,533.84,1.0688868118137371,13,1-30,159470.1
S000112,2025-08-01,2025,8,1,0,U0014,I0023,Engineering,Backend,California,Standard,operations,Travel,expense,3,778.02,2881.82,2803.53,46.37,1.0279274479637113,16,1-30,464347.05
S000225,2025-07-28,2025,7,28,0,U0010,I0029,Sales,AE,Kansas,Standard,software_services,Software,expense,2,104.0,48.69,53.36,-4.45,0.9123950713636515,17,1-30,428190.42
S000545,2025-06-10,2025,6,10,0,U0004,I0038,Engineering,Data,Washington,Standard,software_services,Software,expense,2,216.5,469.05,480.95,2.39,0.9752625784737142,0,current,288325.66000000003
S000074,2025-06-02,2025,6,2,0,U0009,I0007,Sales,SDR,Florida,Subscriptions,software_services,Subscriptions,expense,3,2355.08,56040.5,56522.09,-2665.72,0.9914796209417897,9,1-30,401655.33
S000048,2025-02-16,2025,2,16,0,U0004,I0048,Engineering,Data,Washington,Subscriptions,software_services,Subscriptions,expense,2,1078.49,24577.82,25467.83,-2260.34,0.9650534785710627,5,1-30,466183.24
S000639,2025-06-15,2025,6,15,0,U0005,I0020,Engineering,Frontend,New York,Standard,revenue,AddOnRevenue,revenue,1,1968.66,762.27,797.88,-66.73,0.9553692284554068,13,1-30,288325.66000000003
S000114,2025-01-08,2025,1,8,0,U0003,I0040,Engineering,Data,Illinois,Standard,people,Payroll,expense,2,1905.67,6688.82,7049.13,-395.69,0.9488859859176335,16,1-30,755646.49
S000097,2025-01-03,2025,1,3,0,U0018,I0004,Engineering,Backend,New York,Standard,people,Payroll,expense,3,1955.26,12029.85,11886.24,-225.69,1.0120822260838376,19,1-30,755646.49
S000738,2025-01-28,2025,1,28,0,U0014,I0005,Engineering,Backend,California,Standard,operations,Other,expense,1,36.95,29.92,28.74,-0.92,1.0409035046637243,0,current,755646.49
S000215,2025-06-21,2025,6,21,0,U0028,I0050,Support,Agent,New York,Standard,operations,Other,expense,2,45.16,38.72,38.28,2.31,1.0114385014464469,12,1-30,52264.88
S000570,2025-01-20,2025,1,20,0,U0010,I0044,Sales,AE,Kansas,Standard,operations,Other,expense,3,76.23,145.6,132.81,27.21,1.0962506400867926,10,1-30,149523.74
S000124,2025-07-02,2025,7,2,0,U0018,I0002,Engineering,Backend,New York,Standard,people,Payroll,expense,1,1489.98,3224.96,3449.64,-232.94,0.9348673941582768,4,1-30,249661.24000000002
S000107,2025-03-23,2025,3,23,0,U0015,I0013,Marketing,Specialist,Vermont,Standard,people,Payroll,expense,1,1858.96,6131.7,6005.53,245.04,1.0210094299362469,3,1-30,105774.01
S000596,2025-09-10,2025,9,10,0,U0001,I0023,Engineering,Frontend,Illinois,Standard,operations,Travel,expense,3,778.02,4012.25,3680.8,511.26,1.0900495300344368,6,1-30,433946.04000000004
S000018,2025-05-29,2025,5,29,0,U0015,I0027,Marketing,Specialist,Vermont,Standard,operations,Travel,expense,2,400.04,970.54,994.73,-26.8,0.9756846045463334,27,1-30,396244.52
S000743,2025-09-09,2025,9,9,0,U0015,I0014,Marketing,Specialist,Vermont,Standard,operations,Other,expense,1,168.1,209.31,212.66,22.05,0.9842531679621427,1,1-30,58396.86
S000099,2025-07-11,2025,7,11,0,U0019,I0031,Marketing,Manager,Florida,Standard,revenue,AddOnRevenue,revenue,3,2285.33,2957.37,2859.62,203.19,1.0341828634573824,30,1-30,300389.31
S000323,2025-05-29,2025,5,29,0,U0006,I0017,Engineering,Data,Texas,Standard,software_services,Software,expense,1,244.1,237.47,228.38,6.02,1.039827201526,1,1-30,731138.8
S000383,2025-01-12,2025,1,12,0,U0018,I0012,Engineering,Backend,New York,Subscriptions,software_services,Subscriptions,expense,3,2802.27,101373.07,100521.29,5918.79,1.008473693559663,0,current,755646.49
S000366,2025-06-11,2025,6,11,0,U0018,I0032,Engineering,Backend,New York,Standard,operations,Other,expense,3,194.15,548.66,544.55,20.0,1.0075460763403248,31,31-60,288325.66000000003
S000511,2025-07-31,2025,7,31,0,U0007,I0010,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,3,1516.04,32758.78,31244.35,3542.46,1.0484704895374102,0,current,140311.24
